layer,comparison,x,y,color,label
bar,Sotorasib 1 µM,5,,Sotorasib,
bar,Sotorasib 1 µM,-15,,Sotorasib,
bar,RMC 30 nM,1850,,RMC-7977,
bar,RMC 30 nM,-1572,,RMC-7977,
bar,LNP negative control,770,,Negative control,
bar,LNP negative control,-138,,Negative control,
bar,LNP positive control,2079,,Positive control,
bar,LNP positive control,-4087,,Positive control,
bar,Sensor high,2,,Circuit,
bar,Sensor high,-13,,Circuit,
bar,Sensor high + Casp3,168,,Circuit,
bar,Sensor high + Casp3,-87,,Circuit,
point,Sensor High,0.29877781200942,0.27864093293189424,Not significant,
point,Sensor High,-0.413187564626073,0.27864093293189424,Not significant,
point,Sensor High,0.771671541989654,0.27864093293189424,Not significant,
point,Sensor High,-0.289754400744008,0.27864093293189424,Not significant,
point,Sensor High,0.807278423018059,0.27864093293189424,Not significant,
point,Sensor High,-0.197979066034275,0.27864093293189424,Not significant,
point,Sensor High,-0.608326030521223,0.27864093293189424,Not significant,
point,Sensor High,-0.676369026900607,0.27864093293189424,Not significant,
point,Sensor High,-0.352058700121016,0.27864093293189424,Not significant,
point,Sensor High,-0.765693696507221,0.27864093293189424,Not significant,
point,Sensor High,-0.46058222102343,0.27864093293189424,Not significant,
point,Sensor High,0.654112786397886,0.27864093293189424,Not significant,
point,Sensor High,0.770142978877589,0.27864093293189424,Not significant,
point,Sensor High,1.25069544410206,0.27864093293189424,Not significant,
point,Sensor High,0.164119862978287,0.27864093293189424,Not significant,
point,Sensor High,0.305080361504656,0.27864093293189424,Not significant,
point,Sensor High,-0.229235654804531,0.27864093293189424,Not significant,
point,Sensor High,0.237827278781321,0.27864093293189424,Not significant,
point,Sensor High,-0.300675915024339,0.27864093293189424,Not significant,
point,Sensor High,0.366355637393948,0.27864093293189424,Not significant,
point,Sensor High,-0.204005829012924,0.27864093293189424,Not significant,
point,Sensor High,0.195980185737789,0.27864093293189424,Not significant,
point,Sensor High,-0.20443024366079,0.27864093293189424,Not significant,
point,Sensor High,0.286477379770795,0.27864093293189424,Not significant,
point,Sensor High,0.664291510296536,0.27815666888981644,Not significant,
point,Sensor High,-0.442469284102135,0.27815666888981644,Not significant,
point,Sensor High,-0.511622212442877,0.27815666888981644,Not significant,
point,Sensor High,1.43035079968903,0.27815666888981644,Not significant,
point,Sensor High,2.02894250801954,0.27815666888981644,Not significant,
point,Sensor High,0.77737944600646,0.27815666888981644,Not significant,
point,Sensor High,-0.862587330956736,0.27815666888981644,Not significant,
point,Sensor High,-0.86406936670453,0.27815666888981644,Not significant,
point,Sensor High,0.882326171940625,0.27815666888981644,Not significant,
point,Sensor High,-0.243393360109568,0.277377821311035,Not significant,
point,Sensor High,-0.36775896143909,0.27551933276451124,Not significant,
point,Sensor High,-0.183816779565952,0.27551933276451124,Not significant,
point,Sensor High,0.837791238352521,0.27551933276451124,Not significant,
point,Sensor High,0.170747810739954,0.27551933276451124,Not significant,
point,Sensor High,-1.11174140156235,0.27551933276451124,Not significant,
point,Sensor High,-0.214878954600233,0.27551933276451124,Not significant,
point,Sensor High,0.161408652730158,0.27551933276451124,Not significant,
point,Sensor High,-1.0229445409912,0.27551933276451124,Not significant,
point,Sensor High,-0.34163124594804,0.27551933276451124,Not significant,
point,Sensor High,-0.291109580931326,0.27551933276451124,Not significant,
point,Sensor High,0.384505230437561,0.27551933276451124,Not significant,
point,Sensor High,-0.812258823268475,0.27551933276451124,Not significant,
point,Sensor High,0.898831082307384,0.27551933276451124,Not significant,
point,Sensor High,-0.223009833601166,0.27551933276451124,Not significant,
point,Sensor High,0.173666331183577,0.27551933276451124,Not significant,
point,Sensor High,-1.30157093021379,0.27551933276451124,Not significant,
point,Sensor High,0.352921335829407,0.27551933276451124,Not significant,
point,Sensor High,0.219001625241578,0.27551933276451124,Not significant,
point,Sensor High,0.2564901787166,0.27551933276451124,Not significant,
point,Sensor High,-0.358152148292227,0.27551933276451124,Not significant,
point,Sensor High,-0.169163467123011,0.27503727801534383,Not significant,
point,Sensor High,1.03154528144468,0.27503727801534383,Not significant,
point,Sensor High,-0.283318068774896,0.27503727801534383,Not significant,
point,Sensor High,0.362871727344822,0.27503727801534383,Not significant,
point,Sensor High,1.07658979881208,0.27489590867705976,Not significant,
point,Sensor High,1.66371433624882,0.27489590867705976,Not significant,
point,Sensor High,-0.2374239942725,0.2708290442853931,Not significant,
point,Sensor High,0.154356092900357,0.2701727993422984,Not significant,
point,Sensor High,-0.333478316446534,0.268516179728655,Not significant,
point,Sensor High,-0.507796969673335,0.2674817034553396,Not significant,
point,Sensor High,-1.59300187389031,0.2674817034553396,Not significant,
point,Sensor High,0.544133350425315,0.2663286127195788,Not significant,
point,Sensor High,0.173647681416601,0.2656883363208929,Not significant,
point,Sensor High,-0.633605823625689,0.26383492780668105,Not significant,
point,Sensor High,0.216771311348294,0.2635833138695496,Not significant,
point,Sensor High,-0.260175963543597,0.2631031339621837,Not significant,
point,Sensor High,0.28383754840797,0.2631031339621837,Not significant,
point,Sensor High,0.177182835020611,0.2631031339621837,Not significant,
point,Sensor High,0.501271080845316,0.2631031339621837,Not significant,
point,Sensor High,-0.377909993912724,0.2631031339621837,Not significant,
point,Sensor High,-0.239336766716394,0.2631031339621837,Not significant,
point,Sensor High,-1.02874099697081,0.2631031339621837,Not significant,
point,Sensor High,-0.887727836499865,0.26078591757504843,Not significant,
point,Sensor High,-0.245717529980597,0.26078591757504843,Not significant,
point,Sensor High,-0.250414625324253,0.2599560347287149,Not significant,
point,Sensor High,0.743513572750217,0.25910713952018094,Not significant,
point,Sensor High,-0.186913075653866,0.25910713952018094,Not significant,
point,Sensor High,-0.232116339355402,0.25910713952018094,Not significant,
point,Sensor High,0.837626358147968,0.2568281214292875,Not significant,
point,Sensor High,-1.19518058626134,0.2568281214292875,Not significant,
point,Sensor High,-0.222551330632615,0.2568281214292875,Not significant,
point,Sensor High,-0.199435727132338,0.2568281214292875,Not significant,
point,Sensor High,-0.299185674032832,0.2568281214292875,Not significant,
point,Sensor High,0.741618065981776,0.2568281214292875,Not significant,
point,Sensor High,-0.887779405815928,0.25338845270434635,Not significant,
point,Sensor High,0.305609531484673,0.2532208613040986,Not significant,
point,Sensor High,0.343238693274374,0.2532208613040986,Not significant,
point,Sensor High,-0.367316754199431,0.2532208613040986,Not significant,
point,Sensor High,-0.223942313376606,0.2532208613040986,Not significant,
point,Sensor High,0.663832298533129,0.2532208613040986,Not significant,
point,Sensor High,0.593778931971749,0.2532208613040986,Not significant,
point,Sensor High,-1.19019505282711,0.2509592364692494,Not significant,
point,Sensor High,-0.548838270695592,0.2509592364692494,Not significant,
point,Sensor High,0.985346451707538,0.2509592364692494,Not significant,
point,Sensor High,-0.651713290491986,0.2509592364692494,Not significant,
point,Sensor High,-0.365380768037626,0.2507672891689435,Not significant,
point,Sensor High,-0.766531814787982,0.24973236051266193,Not significant,
point,Sensor High,-0.417852597970336,0.24973236051266193,Not significant,
point,Sensor High,0.442470783612571,0.24858354498959662,Not significant,
point,Sensor High,0.204543805319271,0.24858354498959662,Not significant,
point,Sensor High,-0.223785673718149,0.24858354498959662,Not significant,
point,Sensor High,0.275004017275817,0.24858354498959662,Not significant,
point,Sensor High,0.252587256041415,0.24858354498959662,Not significant,
point,Sensor High,-0.303976827510053,0.24858354498959662,Not significant,
point,Sensor High,0.210872723301285,0.24858354498959662,Not significant,
point,Sensor High,0.181586522550192,0.24858354498959662,Not significant,
point,Sensor High,0.190686108038268,0.24858354498959662,Not significant,
point,Sensor High,0.359546547188803,0.248551808095803,Not significant,
point,Sensor High,-0.231210486413202,0.24744602985711978,Not significant,
point,Sensor High,2.07282433312033,0.24728082236562934,Not significant,
point,Sensor High,-0.482239353294861,0.24728082236562934,Not significant,
point,Sensor High,-0.634702964966076,0.24728082236562934,Not significant,
point,Sensor High,-0.579965512969848,0.24721841355590257,Not significant,
point,Sensor High,0.37010387987462,0.24721841355590257,Not significant,
point,Sensor High,0.174208962355783,0.24644255927958275,Not significant,
point,Sensor High,0.201066131543499,0.24623633643656898,Not significant,
point,Sensor High,0.188121397495655,0.24607934034031245,Not significant,
point,Sensor High,-0.289245448290267,0.24607934034031245,Not significant,
point,Sensor High,0.693972593640599,0.24607934034031245,Not significant,
point,Sensor High,-0.295499004838458,0.24530089783413989,Not significant,
point,Sensor High,-0.600528910616101,0.24530089783413989,Not significant,
point,Sensor High,-0.547832873444462,0.24530089783413989,Not significant,
point,Sensor High,-0.295843428550583,0.24530089783413989,Not significant,
point,Sensor High,-2.28024146398224,0.24530089783413989,Not significant,
point,Sensor High,0.310355471227454,0.24530089783413989,Not significant,
point,Sensor High,-0.85578263211587,0.24530089783413989,Not significant,
point,Sensor High,-0.85578263211587,0.24530089783413989,Not significant,
point,Sensor High,0.915259941696007,0.24530089783413989,Not significant,
point,Sensor High,-0.538520570649749,0.24530089783413989,Not significant,
point,Sensor High,-0.438319020101286,0.24530089783413989,Not significant,
point,Sensor High,-0.573881232424794,0.24530089783413989,Not significant,
point,Sensor High,-0.206118076080569,0.24530089783413989,Not significant,
point,Sensor High,-0.682169667958128,0.24530089783413989,Not significant,
point,Sensor High,0.653981600565098,0.24530089783413989,Not significant,
point,Sensor High,0.259068190029686,0.24530089783413989,Not significant,
point,Sensor High,-0.205871934938109,0.24530089783413989,Not significant,
point,Sensor High,-1.11381065383209,0.24493514963703686,Not significant,
point,Sensor High,-0.692920140241142,0.24438230587422724,Not significant,
point,Sensor High,0.539731772781834,0.24438230587422724,Not significant,
point,Sensor High,-0.531145969687378,0.24438230587422724,Not significant,
point,Sensor High,0.362552358662543,0.2436611589012466,Not significant,
point,Sensor High,-0.38334620474289,0.23954305961653707,Not significant,
point,Sensor High,-0.945173037926306,0.23858654622454337,Not significant,
point,Sensor High,-0.48824277825941,0.23830038956532743,Not significant,
point,Sensor High,0.88689984070423,0.23830038956532743,Not significant,
point,Sensor High,-0.854946342418373,0.2372125866600384,Not significant,
point,Sensor High,-0.241220307704554,0.2372125866600384,Not significant,
point,Sensor High,0.427555344646043,0.2372125866600384,Not significant,
point,Sensor High,-0.307562531945086,0.2372125866600384,Not significant,
point,Sensor High,-0.174653375611017,0.23659700728713395,Not significant,
point,Sensor High,-0.397286456801008,0.23466459409394333,Not significant,
point,Sensor High,0.183353570194816,0.23466459409394333,Not significant,
point,Sensor High,1.07680791006706,0.23466459409394333,Not significant,
point,Sensor High,-0.274150271343181,0.23466459409394333,Not significant,
point,Sensor High,-0.212226275300423,0.23466459409394333,Not significant,
point,Sensor High,-0.226232452432503,0.23466459409394333,Not significant,
point,Sensor High,0.181566357557416,0.23466459409394333,Not significant,
point,Sensor High,0.519789530781219,0.23466459409394333,Not significant,
point,Sensor High,-0.358711497840453,0.23466459409394333,Not significant,
point,Sensor High,-0.407952067640619,0.23466459409394333,Not significant,
point,Sensor High,-0.250770824830917,0.23466459409394333,Not significant,
point,Sensor High,0.527988663493116,0.23466459409394333,Not significant,
point,Sensor High,-0.609976102092613,0.23466459409394333,Not significant,
point,Sensor High,-0.221523573335174,0.23415899099379908,Not significant,
point,Sensor High,-0.191949040095673,0.23366873720143808,Not significant,
point,Sensor High,-0.594515038737296,0.23329936875820373,Not significant,
point,Sensor High,0.24011922596658,0.2325139799629285,Not significant,
point,Sensor High,-0.173316145641843,0.23234663108600018,Not significant,
point,Sensor High,0.613408409825345,0.23234663108600018,Not significant,
point,Sensor High,-0.630929458917649,0.23234663108600018,Not significant,
point,Sensor High,0.224891111072158,0.23234663108600018,Not significant,
point,Sensor High,-0.263960734757144,0.23234663108600018,Not significant,
point,Sensor High,-1.09725217164358,0.23234663108600018,Not significant,
point,Sensor High,0.196050721882155,0.23234663108600018,Not significant,
point,Sensor High,-0.203498297250776,0.23234663108600018,Not significant,
point,Sensor High,0.910845373101479,0.23234663108600018,Not significant,
point,Sensor High,-1.01108209766674,0.23234663108600018,Not significant,
point,Sensor High,0.23937895295003,0.23234663108600018,Not significant,
point,Sensor High,0.464963813079783,0.23234663108600018,Not significant,
point,Sensor High,-0.211120124143315,0.23211241981849656,Not significant,
point,Sensor High,0.191224181417807,0.231890913420558,Not significant,
point,Sensor High,-0.351172896478527,0.231890913420558,Not significant,
point,Sensor High,0.23981142472888,0.231890913420558,Not significant,
point,Sensor High,-0.262219366459524,0.231890913420558,Not significant,
